bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content	cviki_count	nlaiii_count
chr8	2238112	2308878	70767	0	1	2238112	0.406983	985	356
chr8	2308879	2376005	67127	0	1	2308879	0.431347	1071	335
chr8	2376006	2427312	51307	0	1	2376006	0.401017	664	253
chr8	2427313	2479183	51871	0	0	2427313	0.395674	686	272
chr8	2479184	2531860	52677	0	1	2479184	0.406079	690	238
chr8	2531861	2584323	52463	0	0	2531861	0.390542	703	238
chr8	2584324	2635643	51320	0	0	2584324	0.377533	620	213
chr8	2635644	2689294	53651	0	0	2635644	0.388958	688	273
chr8	2689295	2742784	53490	0	0	2689295	0.397439	693	281
chr8	2742785	2794933	52149	1	0	2742785	0.395444	705	212
chr8	2794934	2846751	51818	0	0	2794934	0.383612	631	243
chr8	2846752	2901976	55225	0	1	2846752	0.397592	711	269
chr8	2901977	2953948	51972	0	0	2901977	0.385939	690	279
chr8	2953949	3007566	53618	0	0	2953949	0.406897	767	251
chr8	3007567	3061049	53483	0	0	3007567	0.391451	722	292
chr8	3061050	3121305	60256	0	0	3061050	0.399147	855	270
chr8	3121306	3186071	64766	0	0	3121306	0.403313	829	333
chr8	3186072	3239223	53152	0	0	3186072	0.390616	661	291
chr8	3239224	3291554	52331	0	0	3239224	0.369934	542	271
chr8	3291555	3347193	55639	0	0	3291555	0.400025	727	290
chr8	3347194	3399995	52802	0	0	3347194	0.39186	640	350
chr8	3399996	3450923	50928	0	0	3399996	0.391003	622	242
chr8	3450924	3502957	52034	0	0	3450924	0.388727	664	269
chr8	3502958	3559623	56666	0	0	3502958	0.397222	736	314
chr8	3559624	3610865	51242	0	0	3559624	0.4042	654	272
chr8	3610866	3663554	52689	0	0	3610866	0.394883	693	315
chr8	3663555	3715439	51885	0	0	3663555	0.37693	619	255
chr8	3715440	3766180	50741	0	0	3715440	0.380816	637	257
chr8	3766181	3817713	51533	0	0	3766181	0.365669	549	235
chr8	3817714	3869528	51815	0	0	3817714	0.383769	650	257
chr8	3869529	3924180	54652	0	0	3869529	0.383133	662	284
chr8	3924181	3976766	52586	0	0	3924181	0.376032	618	276
chr8	3976767	4028473	51707	0	0	3976767	0.392017	661	244
chr8	4028474	4083467	54994	0	0	4028474	0.384096	686	289
chr8	4083468	4134160	50693	0	0	4083468	0.377389	568	243
chr8	4134161	4185851	51691	0	0	4134161	0.371902	566	229
chr8	4185852	4236843	50992	0	0	4185852	0.381217	630	250
chr8	4236844	4287961	51118	0	0	4236844	0.370613	575	248
chr8	4287962	4339130	51169	0	0	4287962	0.380269	663	225
chr8	4339131	4391904	52774	0	0	4339131	0.381324	584	298
chr8	4391905	4446935	55031	0	0	4391905	0.388581	738	272
chr8	4446936	4498499	51564	0	0	4446936	0.367466	571	228
chr8	4498500	4549872	51373	0	0	4498500	0.380063	570	278
chr8	4549873	4601583	51711	0	0	4549873	0.372145	594	262
chr8	4601584	4653244	51661	0	0	4601584	0.379067	604	257
chr8	4653245	4704252	51008	0	0	4653245	0.378078	629	282
chr8	4704253	4760191	55939	0	0	4704253	0.362717	569	237
chr8	4760192	4812082	51891	0	0	4760192	0.368079	552	230
chr8	4812083	4863630	51548	0	1	4812083	0.407795	720	239
chr8	4863631	4915708	52078	0	0	4863631	0.386804	624	280
chr8	4915709	4966827	51119	0	0	4915709	0.356365	532	217
chr8	4966828	5019837	53010	0	1	4966828	0.379777	598	275
chr8	5019838	5077323	57486	0	0	5019838	0.385207	744	291
chr8	5077324	5128679	51356	0	0	5077324	0.38679	661	248
chr8	5128680	5180151	51472	0	0	5128680	0.351803	498	223
chr8	5180152	5231757	51606	0	0	5180152	0.368736	568	269
chr8	5231758	5283742	51985	0	0	5231758	0.375608	629	262
chr8	5283743	5343374	59632	0	0	5283743	0.380651	721	281
chr8	5343375	5394565	51191	0	0	5343375	0.381864	595	276
chr8	5394566	5446374	51809	0	0	5394566	0.373777	592	284
chr8	5446375	5498232	51858	0	0	5446375	0.406032	659	291
chr8	5498233	5549194	50962	0	0	5498233	0.387877	659	238
chr8	5549195	5603635	54441	0	0	5549195	0.383167	678	262
chr8	5603636	5655146	51511	0	0	5603636	0.368426	561	257
chr8	5655147	5707566	52420	0	0	5655147	0.380237	646	235
chr8	5707567	5761016	53450	0	0	5707567	0.361703	607	244
chr8	5761017	5815958	54942	0	0	5761017	0.371228	598	315
chr8	5815959	5867884	51926	0	0	5815959	0.379887	663	217
chr8	5867885	5920575	52691	0	0	5867885	0.424892	865	289
chr8	5920576	5979023	58448	0	0	5920576	0.398423	830	288
chr8	5979024	6032179	53156	0	0	5979024	0.420705	801	270
chr8	6032180	6091311	59132	0	0	6032180	0.423595	954	305
chr8	6091312	6148668	57357	0	0	6091312	0.433182	1010	283
chr8	6148669	6208583	59915	0	0	6148669	0.429709	1049	305
chr8	6208584	6270529	61946	1	1	6208584	0.432021	1091	291
chr8	6270530	6323977	53448	0	0	6270530	0.411521	824	253
chr8	6323978	6378501	54524	1	0	6323978	0.392451	727	242
chr8	6378502	6430345	51844	0	1	6378502	0.418293	823	272
chr8	6430346	6482517	52172	0	0	6430346	0.464866	1021	248
chr8	6482518	6538431	55914	0	0	6482518	0.422774	877	270
chr8	6538432	6591486	53055	1	1	6538432	0.405127	780	279
chr8	6591487	6643882	52396	0	0	6591487	0.422246	891	269
chr8	6643883	6696319	52437	1	2	6643883	0.489788	1196	250
chr8	6696320	6753372	57053	1	0	6696320	0.456488	1077	299
chr8	6753373	6805802	52430	2	0	6753373	0.467042	1014	298
chr8	6805803	6903622	97820	6	0	6805803	0.458199	1748	526
chr8	6903623	6990837	87215	1	1	6903623	0.447354	1494	453
chr8	6990838	7630379	639542	25	9	6990838	0.464596	10525	3002
chr8	7630380	8101871	471492	6	6	7630380	0.44412	8188	2433
chr8	8101872	8154985	53114	0	0	8101872	0.415427	851	278
chr8	8154986	8208066	53081	1	1	8154986	0.434619	956	263
chr8	8208067	8262459	54393	0	1	8208067	0.44412	1000	243
chr8	8262460	8318085	55626	0	0	8262460	0.422446	931	290
chr8	8318086	8377207	59122	0	0	8318086	0.426762	984	291
chr8	8377208	8431152	53945	0	0	8377208	0.415608	866	289
chr8	8431153	8484455	53303	0	0	8431153	0.406525	815	240
chr8	8484456	8538838	54383	0	0	8484456	0.425887	882	269
chr8	8538839	8593727	54889	1	2	8538839	0.430323	954	311
chr8	8593728	8649350	55623	1	0	8593728	0.422541	955	282
chr8	8649351	8705213	55863	0	0	8649351	0.445966	980	287
chr8	8705214	8759155	53942	0	1	8705214	0.441307	976	243
chr8	8759156	8816065	56910	0	0	8759156	0.426639	1013	322
chr8	8816066	8873209	57144	1	2	8816066	0.414829	969	271
chr8	8873210	8930227	57018	0	0	8873210	0.414273	914	240
chr8	8930228	8984743	54516	0	0	8930228	0.427654	932	283
chr8	8984744	9040377	55634	1	1	8984744	0.446831	1068	243
chr8	9040378	9094380	54003	0	0	9040378	0.419995	912	262
chr8	9094381	9149152	54772	0	0	9094381	0.435934	937	243
chr8	9149153	9200996	51844	0	0	9149153	0.442327	932	259
chr8	9200997	9255616	54620	0	0	9200997	0.431893	957	236
chr8	9255617	9318146	62530	0	0	9255617	0.431985	1165	330
chr8	9318147	9373796	55650	0	0	9318147	0.420557	919	258
chr8	9373797	9429719	55923	1	1	9373797	0.414069	905	258
chr8	9429720	9482413	52694	0	0	9429720	0.365032	660	209
chr8	9482414	9540896	58483	0	0	9482414	0.375118	732	241
chr8	9540897	9593397	52501	0	0	9540897	0.359288	583	211
chr8	9593398	9649695	56298	1	0	9593398	0.392128	801	270
chr8	9649696	9712296	62601	0	0	9649696	0.426607	1031	296
chr8	9712297	9768088	55792	2	3	9712297	0.4634	1085	271
chr8	9768089	9821223	53135	0	1	9768089	0.443248	936	256
chr8	9821224	9876931	55708	0	0	9821224	0.41766	868	310
chr8	9876932	9929367	52436	1	1	9876932	0.418663	838	260
chr8	9929368	9980505	51138	0	0	9929368	0.411377	734	266
chr8	9980506	10032599	52094	0	0	9980506	0.436826	841	260
chr8	10032600	10083783	51184	0	0	10032600	0.421245	794	259
chr8	10083784	10135098	51315	0	0	10083784	0.415551	788	214
chr8	10135099	10186805	51707	0	0	10135099	0.427582	838	285
chr8	10186806	10238416	51611	0	1	10186806	0.4581	986	255
chr8	10238417	10289522	51106	0	1	10238417	0.488181	1043	257
chr8	10289523	10342738	53216	0	0	10289523	0.408749	813	273
chr8	10342739	10401315	58577	1	0	10342739	0.449272	1054	341
chr8	10401316	10456681	55366	0	0	10401316	0.500289	1315	285
chr8	10456682	10509449	52768	1	2	10456682	0.515009	1365	295
chr8	10509450	10560474	51025	1	0	10509450	0.506144	1223	292
chr8	10560475	10612274	51800	1	3	10560475	0.465154	1013	223
chr8	10612275	10665182	52908	1	0	10612275	0.444659	907	232
chr8	10665183	10716244	51062	1	1	10665183	0.439524	861	229
chr8	10716245	10767018	50774	1	0	10716245	0.459211	908	255
chr8	10767019	10823491	56473	0	0	10767019	0.500947	1302	292
chr8	10823492	10875436	51945	0	1	10823492	0.474117	1087	274
chr8	10875437	10927770	52334	1	1	10875437	0.496064	1203	269
chr8	10927771	10984060	56290	0	1	10927771	0.439296	973	272
chr8	10984061	11036412	52352	0	0	10984061	0.40476	737	245
chr8	11036413	11088517	52105	0	3	11036413	0.423337	861	233
chr8	11088518	11141642	53125	0	0	11088518	0.429835	886	268
chr8	11141643	11195049	53407	2	1	11141643	0.390548	748	224
chr8	11195050	11248564	53515	2	1	11195050	0.42674	817	243
chr8	11248565	11306246	57682	1	0	11248565	0.471256	1196	265
chr8	11306247	11357473	51227	1	1	11306247	0.505007	1204	228
chr8	11357474	11410391	52918	0	0	11357474	0.45476	1088	276
chr8	11410392	11462527	52136	0	1	11410392	0.515766	1260	308
chr8	11462528	11516833	54306	0	1	11462528	0.477572	1172	274
chr8	11516834	11568204	51371	1	7	11516834	0.48212	1032	158
chr8	11568205	11620847	52643	0	1	11568205	0.464297	1074	250
chr8	11620848	11679451	58604	2	3	11620848	0.465565	1207	241
chr8	11679452	11735439	55988	1	2	11679452	0.487408	1352	247
chr8	11735440	11801594	66155	0	1	11735440	0.46512	1194	306
chr8	11801595	11854909	53315	3	0	11801595	0.456663	1022	276
chr8	11854910	12237409	382500	8	4	11854910	0.419925	5157	1665
chr8	12237410	12509752	272343	3	3	12237410	0.4515	5073	1488
chr8	12509753	12592720	82968	3	2	12509753	0.455826	1337	352
chr8	12592721	12643881	51161	1	1	12592721	0.399855	710	240
chr8	12643882	12699112	55231	0	0	12643882	0.415962	893	308
chr8	12699113	12753014	53902	0	0	12699113	0.397072	774	282
chr8	12753015	12808749	55735	1	0	12753015	0.402673	882	292
chr8	12808750	12862342	53593	0	1	12808750	0.426044	903	275
chr8	12862343	12917127	54785	0	0	12862343	0.411207	885	258
chr8	12917128	12972079	54952	1	0	12917128	0.435325	1009	272
chr8	12972080	13025619	53540	0	2	12972080	0.423179	938	207
chr8	13025620	13083022	57403	0	0	13025620	0.381687	785	245
chr8	13083023	13136427	53405	0	1	13083023	0.398614	765	257
chr8	13136428	13189466	53039	0	0	13136428	0.377458	702	250
chr8	13189467	13242533	53067	0	0	13189467	0.39175	761	247
chr8	13242534	13297955	55422	0	0	13242534	0.372145	626	280
chr8	13297956	13353712	55757	0	0	13297956	0.378984	715	261
chr8	13353713	13406775	53063	0	0	13353713	0.358951	584	269
chr8	13406776	13458274	51499	1	0	13406776	0.365386	565	231
chr8	13458275	13514756	56482	0	0	13458275	0.363125	584	269
chr8	13514757	13567322	52566	0	0	13514757	0.372408	655	235
chr8	13567323	13619769	52447	0	0	13567323	0.369878	632	247
chr8	13619770	13672008	52239	0	0	13619770	0.366067	605	242
chr8	13672009	13723330	51322	0	0	13672009	0.356865	556	212
chr8	13723331	13775571	52241	0	0	13723331	0.356502	553	218
chr8	13775572	13828089	52518	0	0	13775572	0.362333	563	257
chr8	13828090	13881834	53745	0	0	13828090	0.354079	536	258
chr8	13881835	13935642	53808	0	0	13881835	0.348982	576	249
chr8	13935643	13990821	55179	1	0	13935643	0.348303	526	254
chr8	13990822	14046440	55619	0	0	13990822	0.370125	653	264
chr8	14046441	14099763	53323	0	0	14046441	0.346267	511	222
chr8	14099764	14154939	55176	0	0	14099764	0.34863	561	273
chr8	14154940	14206708	51769	0	0	14154940	0.34227	481	207
chr8	14206709	14261547	54839	0	0	14206709	0.349459	556	265
chr8	14261548	14316080	54533	0	0	14261548	0.352594	552	267
chr8	14316081	14367976	51896	0	0	14316081	0.346925	496	234
chr8	14367977	14420184	52208	0	0	14367977	0.3374	477	225
chr8	14420185	14473138	52954	0	0	14420185	0.351041	568	259
chr8	14473139	14526970	53832	0	0	14473139	0.348176	534	268
chr8	14526971	14581179	54209	0	0	14526971	0.340349	533	255
chr8	14581180	14633747	52568	0	0	14581180	0.349795	522	251
chr8	14633748	14692045	58298	0	0	14633748	0.356462	596	296
chr8	14692046	14745714	53669	1	0	14692046	0.3614	570	244
chr8	14745715	14798037	52323	0	0	14745715	0.343405	551	193
chr8	14798038	14849236	51199	0	0	14798038	0.352937	515	218
chr8	14849237	14901760	52524	0	0	14849237	0.374933	625	263
chr8	14901761	14953578	51818	0	0	14901761	0.365896	579	272
chr8	14953579	15006191	52613	0	0	14953579	0.374888	694	255
chr8	15006192	15058826	52635	0	0	15006192	0.374447	675	265
chr8	15058827	15111857	53031	0	1	15058827	0.371651	589	235
chr8	15111858	15163901	52044	0	0	15111858	0.362021	563	259
chr8	15163902	15216718	52817	0	0	15163902	0.358937	594	235
chr8	15216719	15270096	53378	0	0	15216719	0.38662	702	219
chr8	15270097	15326388	56292	0	0	15270097	0.382257	691	272
chr8	15326389	15380484	54096	0	0	15326389	0.380583	715	238
chr8	15380485	15445105	64621	1	1	15380485	0.391034	842	295
chr8	15445106	15496344	51239	0	0	15445106	0.36361	581	214
chr8	15496345	15547726	51382	0	0	15496345	0.357343	541	240
chr8	15547727	15599405	51679	0	0	15547727	0.351458	540	215
chr8	15599406	15651353	51948	0	0	15599406	0.360611	585	250
chr8	15651354	15705295	53942	0	0	15651354	0.377146	593	269
chr8	15705296	15758027	52732	0	0	15705296	0.368315	596	194
chr8	15758028	15812456	54429	0	0	15758028	0.386007	692	269
chr8	15812457	15866462	54006	0	0	15812457	0.376551	633	290
chr8	15866463	15922636	56174	0	0	15866463	0.376277	662	280
chr8	15922637	15975300	52664	1	0	15922637	0.368202	629	258
chr8	15975301	16027116	51816	0	0	15975301	0.362243	557	246
chr8	16027117	16084118	57002	0	0	16027117	0.364917	679	255
chr8	16084119	16135349	51231	0	0	16084119	0.346197	493	226
chr8	16135350	16187953	52604	0	0	16135350	0.351247	518	279
chr8	16187954	16241130	53177	0	0	16187954	0.354646	527	218
chr8	16241131	16297640	56510	0	0	16241131	0.360856	603	263
chr8	16297641	16349369	51729	0	0	16297641	0.354443	515	261
chr8	16349370	16401146	51777	0	0	16349370	0.347432	534	245
chr8	16401147	16452958	51812	0	0	16401147	0.342758	466	213
chr8	16452959	16504701	51743	0	0	16452959	0.344336	544	212
chr8	16504702	16563838	59137	0	0	16504702	0.371578	690	262
chr8	16563839	16617390	53552	0	0	16563839	0.376979	653	264
chr8	16617391	16673343	55953	0	0	16617391	0.386503	773	283
chr8	16673344	16727994	54651	0	0	16673344	0.367935	638	278
chr8	16727995	16783768	55774	0	0	16727995	0.369402	662	259
chr8	16783769	16846362	62594	0	0	16783769	0.383743	783	304
chr8	16846363	16901275	54913	2	2	16846363	0.394952	795	238
chr8	16901276	16952651	51376	0	0	16901276	0.349132	536	239
chr8	16952652	17005277	52626	0	0	16952652	0.367005	633	201
chr8	17005278	17057622	52345	1	1	17005278	0.397421	743	195
chr8	17057623	17109706	52084	2	1	17057623	0.367483	625	215
chr8	17109707	17166021	56315	1	0	17109707	0.364752	628	242
chr8	17166022	17217614	51593	0	0	17166022	0.415192	802	266
chr8	17217615	17270416	52802	0	0	17217615	0.396671	694	211
chr8	17270417	17323517	53101	0	1	17270417	0.407167	786	260
chr8	17323518	17376790	53273	1	1	17323518	0.397068	750	224
chr8	17376791	17430652	53862	0	0	17376791	0.400375	764	282
chr8	17430653	17485903	55251	1	1	17430653	0.447413	1063	308
chr8	17485904	17540456	54553	1	0	17485904	0.428152	894	250
chr8	17540457	17593693	53237	0	0	17540457	0.394068	700	245
chr8	17593694	17647301	53608	0	0	17593694	0.414099	872	261
chr8	17647302	17703122	55821	0	1	17647302	0.39177	779	281
chr8	17703123	17758285	55163	1	0	17703123	0.376013	770	215
chr8	17758286	17811377	53092	1	1	17758286	0.387629	684	198
chr8	17811378	17864872	53495	0	0	17811378	0.358127	597	211
chr8	17864873	17918589	53717	1	0	17864873	0.387475	692	218
chr8	17918590	17973365	54776	0	1	17918590	0.407733	803	283
chr8	17973366	18027820	54455	0	0	17973366	0.394968	683	282
chr8	18027821	18082030	54210	1	0	18027821	0.399299	752	257
chr8	18082031	18133691	51661	0	0	18082031	0.377054	650	236
chr8	18133692	18185888	52197	0	0	18133692	0.390233	673	295
chr8	18185889	18237820	51932	0	0	18185889	0.381691	656	228
chr8	18237821	18291251	53431	1	1	18237821	0.406861	796	278
chr8	18291252	18349083	57832	0	0	18291252	0.392706	780	310
chr8	18349084	18402037	52954	1	0	18349084	0.416418	847	261
chr8	18402038	18458003	55966	0	0	18402038	0.387378	730	256
chr8	18458004	18510326	52323	0	0	18458004	0.389618	718	252
chr8	18510327	18562585	52259	0	0	18510327	0.403796	796	226
chr8	18562586	18617025	54440	0	0	18562586	0.391752	730	234
chr8	18617026	18670453	53428	0	0	18617026	0.377237	649	250
chr8	18670454	18722048	51595	0	0	18670454	0.410524	787	270
chr8	18722049	18774855	52807	0	0	18722049	0.398489	777	233
chr8	18774856	18829116	54261	0	0	18774856	0.406074	854	274
chr8	18829117	18881089	51973	0	1	18829117	0.409713	789	233
chr8	18881090	18934566	53477	0	0	18881090	0.411224	859	252
chr8	18934567	18987322	52756	0	0	18934567	0.409451	818	263
chr8	18987323	19042139	54817	0	0	18987323	0.416696	907	300
chr8	19042140	19095399	53260	0	1	19042140	0.406177	790	268
chr8	19095400	19150036	54637	0	0	19095400	0.410949	865	276
chr8	19150037	19202693	52657	1	1	19150037	0.437511	874	277
chr8	19202694	19255992	53299	0	0	19202694	0.413741	804	296
chr8	19255993	19310528	54536	1	0	19255993	0.433805	891	319
chr8	19310529	19362918	52390	0	1	19310529	0.428765	852	282
chr8	19362919	19414967	52049	0	0	19362919	0.414763	827	258
chr8	19414968	19467202	52235	0	1	19414968	0.405092	815	222
chr8	19467203	19519450	52248	0	0	19467203	0.405317	777	256
chr8	19519451	19571500	52050	0	0	19519451	0.424534	832	260
chr8	19571501	19623579	52079	0	1	19571501	0.414793	849	259
chr8	19623580	19677341	53762	1	1	19623580	0.39686	756	275
chr8	19677342	19730633	53292	0	0	19677342	0.414734	862	260
chr8	19730634	19796275	65642	0	0	19730634	0.394945	873	323
chr8	19796276	19849077	52802	1	1	19796276	0.408488	811	247
chr8	19849078	19906657	57580	0	0	19849078	0.395467	812	302
chr8	19906658	19961680	55023	0	0	19906658	0.414245	881	256
chr8	19961681	20017162	55482	1	0	19961681	0.453156	1071	267
chr8	20017163	20069049	51887	1	1	20017163	0.408445	777	290
chr8	20069050	20121140	52091	1	1	20069050	0.479334	1190	248
chr8	20121141	20174249	53109	0	1	20121141	0.487601	1119	255
chr8	20174250	20228810	54561	0	0	20174250	0.445886	1007	293
chr8	20228811	20281439	52629	0	0	20228811	0.43514	887	279
chr8	20281440	20333271	51832	0	0	20281440	0.460758	1000	284
chr8	20333272	20385535	52264	0	0	20333272	0.435692	887	280
chr8	20385536	20437603	52068	0	0	20385536	0.430533	910	267
chr8	20437604	20491015	53412	0	0	20437604	0.428817	951	300
chr8	20491016	20546139	55124	0	0	20491016	0.410493	835	285
chr8	20546140	20597660	51521	0	0	20546140	0.448574	895	281
chr8	20597661	20653367	55707	0	0	20597661	0.406286	847	250
chr8	20653368	20705002	51635	0	0	20653368	0.427481	836	265
chr8	20705003	20756830	51828	0	0	20705003	0.419812	863	229
chr8	20756831	20809135	52305	0	0	20756831	0.445579	959	262
chr8	20809136	20863298	54163	1	0	20809136	0.4247	856	262
chr8	20863299	20915117	51819	0	0	20863299	0.460005	909	269
chr8	20915118	20966682	51565	0	0	20915118	0.424726	791	259
chr8	20966683	21020845	54163	0	0	20966683	0.424995	876	291
chr8	21020846	21072716	51871	0	0	21020846	0.451293	946	276
chr8	21072717	21124210	51494	0	0	21072717	0.406047	758	261
chr8	21124211	21177496	53286	0	0	21124211	0.426941	859	231
chr8	21177497	21230072	52576	0	0	21177497	0.45032	987	248
chr8	21230073	21282364	52292	0	0	21230073	0.419701	814	286
chr8	21282365	21337694	55330	0	0	21282365	0.439581	957	286
chr8	21337695	21388865	51171	0	0	21337695	0.442907	892	297
chr8	21388866	21441380	52515	0	0	21388866	0.447739	935	292
chr8	21441381	21492997	51617	0	0	21441381	0.455548	963	288
